"","X","Tweet.Id","Text","Name","Screen.Name","Created.At","Favorites","Retweets","Language","Client","Tweet.Type","Media.Type","URLs","Hashtags","Mentions"
"2317","2317","1042596742221504512","@DanielGorman20 Was your favorite scene the one where the characters unpack the movie's themes at length? Oh wait, that's every scene, except for the one that's a bad X-MEN parody.","AADowd","AADowd","Thu Sep 20 02:10:08 +0000 2018","4","0","English","Twitter for Android","Reply","","0","0",1
"2318","2318","1042596854205218817","LOL GUESS WHAT!!!! I DECIDED TO DOUBLE CHECK I WAS REGISTERED TO VOTE *EVEN THOUGH* I HAD JUST CHECKED LIKE A MONTH AGO AND I WAS NOT!!!!!!!!!!!!!! please please please REGISTER to vote and/or MAKE SURE you STILL are!!! this world is f*d!!!!! https://t.co/1z2aX57l8Y","AADowd","AADowd","Thu Sep 20 02:10:35 +0000 2018","0","0","English","Twitter for Android","Retweet","","1","0",0
"2319","2319","1042597639534071821","@DanielGorman20 Mission accomplished then, I guess! It's like a fake movie on a sitcom or something. Made me very relieved that Assayas has never made anything resembling a blockbuster.","AADowd","AADowd","Thu Sep 20 02:13:42 +0000 2018","0","0","English","Twitter for Android","Reply","","0","0",1
"2320","2320","1042620925278138370","@robzillatheguy @DanielGorman20 Fair point, and I love that movie.","AADowd","AADowd","Thu Sep 20 03:46:14 +0000 2018","0","0","English","Twitter for Android","Reply","","0","0",2
"2321","2321","1042780681267539968","@mina_bloom_ Well. At least there's no way to go but up.","AADowd","AADowd","Thu Sep 20 14:21:02 +0000 2018","6","0","English","Twitter for Android","Reply","","0","0",1
"2322","2322","1042867842683686913","I mostly dug the ambling, rambling Western THE SISTERS BROTHERS: https://t.co/vSc7RMg1je","AADowd","AADowd","Thu Sep 20 20:07:23 +0000 2018","5","0","English","Twitter Web Client","Tweet","","1","0",0
"2323","2323","1042936154788704256","@Honors_Zombie Huzzah!","AADowd","AADowd","Fri Sep 21 00:38:50 +0000 2018","2","0","English","Twitter for Android","Reply","","0","0",1
"2324","2324","1042959637061017600","I rarely buy Ryan Gosling in roles where he has to be nakedly emotional. But he may be the best there is at playing characters concealing a wellspring of feelings under blankness. (See: DRIVE, BLADE RUNNER 2049, FIRST MAN.)","AADowd","AADowd","Fri Sep 21 02:12:09 +0000 2018","118","10","English","Twitter for Android","Tweet","","0","0",0
"2325","2325","1042960471442300929","@RussTop3Ever No.","AADowd","AADowd","Fri Sep 21 02:15:28 +0000 2018","1","0","Undetermined","Twitter for Android","Reply","","0","0",1
"2326","2326","1042962135310102528","@kernetcetera @RussTop3Ever He's okay in that. Fun to watch anyway. But I prefer him in cyborg-with-a-heart mode.","AADowd","AADowd","Fri Sep 21 02:22:05 +0000 2018","1","0","English","Twitter Web Client","Reply","","0","0",2
"2327","2327","1042963028105482241","@RussTop3Ever @kernetcetera Nah.","AADowd","AADowd","Fri Sep 21 02:25:37 +0000 2018","1","0","Undetermined","Twitter Web Client","Reply","","0","0",2
"2328","2328","1042992362488623107","@MovieManifesto He can be very funny. That's sort of a different category.","AADowd","AADowd","Fri Sep 21 04:22:11 +0000 2018","0","0","English","Twitter Web Client","Reply","","0","0",1
"2329","2329","1033094357484752896","NEW: DHS, FBI held joint meeting with Facebook and Microsoft for election officials ""on recent actions taken by both companies to combat foreign threats."" https://t.co/yDlNtUDkdI https://t.co/HBQbSy4ekN","ABC News","ABC","Fri Aug 24 20:51:03 +0000 2018","56","37","English","SocialFlow","Tweet","Photo","1","0",0
"2330","2330","1033094360638734336","Russian scientists find perfectly preserved ancient foal in Siberian permafrost. https://t.co/EcpixNRk0y https://t.co/thtaAiT2Jt","ABC News","ABC","Fri Aug 24 20:51:04 +0000 2018","824","226","English","SocialFlow","Tweet","Photo","1","0",0
"2331","2331","1033095408489259014","NEW: Sen. Lindsey Graham on Sen. John McCain: ""The entire McCain clan is doing exactly what the McCains have done through generations‚§"rise to the meet the challenge."" https://t.co/x7bOgdlitq https://t.co/QcJncaYYkj","ABC News","ABC","Fri Aug 24 20:55:14 +0000 2018","174","34","English","TweetDeck","Reply","Photo","1","0",0
"2332","2332","1033097797296369666","Michael Cohen could be key witness in state investigation of Trump charity. https://t.co/bXDuQPVfmH https://t.co/yzidhboKpH","ABC News","ABC","Fri Aug 24 21:04:43 +0000 2018","187","43","English","SocialFlow","Tweet","Photo","1","0",0
"2333","2333","1033099842661371904","150 miles south of Honolulu, Hurricane Lane remains a Category 2 storm with 105 mph maximum sustained winds, moving North at 5 mph.
 
Hurricane Warnings remain in effect for Maui and Oahu; Tropical Storm Warnings are in effect for Big Island and Kauai. https://t.co/NYt7uqUrxF https://t.co/2Mpwdg6QTY","ABC News","ABC","Fri Aug 24 21:12:51 +0000 2018","68","45","English","TweetDeck","Reply","Photo","1","0",0
"2334","2334","1033101982376939520","Two men in Florida found passed out from being under the influence of alcohol while two kids lay unresponsive in the back seat of their hot car, police say. https://t.co/HsGQiU1rDS https://t.co/z0qnc7GCDG","ABC News","ABC","Fri Aug 24 21:21:21 +0000 2018","50","44","English","SocialFlow","Tweet","Photo","1","0",0
"2335","2335","1033103334759178247","Manhattan District Attorney considering charges against Trump Organization relating to Michael Cohen hush-money agreement with Stormy Daniels, source tells @ABC.

The investigation is in early stages and charges are not considered imminent. https://t.co/Zw4pf8gZUq https://t.co/aICjfyAjwe","ABC News","ABC","Fri Aug 24 21:26:43 +0000 2018","178","76","English","SocialFlow","Tweet","Photo","1","0",1
"2336","2336","1033106381719699456","NEW: Twitter CEO Jack Dorsey to testify before House Energy and Commerce Committee. 

""When decisions about data and content are made using opaque processes, the American people are right to raise concerns,"" Committee Chair Greg Walden says. https://t.co/XsNRizMviz https://t.co/Sd9nfmuHHH","ABC News","ABC","Fri Aug 24 21:38:50 +0000 2018","245","148","English","SocialFlow","Tweet","Photo","1","0",0
"2337","2337","1033111102492758018","""Why did the state allow that happen? Why did the church allow it happen?""
 
@WrightUps speaks with church abuse survivor Michael O'Brien as Pope Francis is set to visit Ireland, coming amid outrage over sexual abuse claims in Pennsylvania. https://t.co/CKZ2Wv5jgk https://t.co/WHQdX2XONK","ABC News","ABC","Fri Aug 24 21:57:35 +0000 2018","160","117","English","SocialFlow","Tweet","Video","1","0",1
"2338","2338","1033117971974180865","Bear attacks, injures 10-year-old boy hiking with his family along a trail in Yellowstone National Park. https://t.co/O19X6s0wSM https://t.co/ozR7Z1ZzN4","ABC News","ABC","Fri Aug 24 22:24:53 +0000 2018","78","46","English","SocialFlow","Tweet","Photo","1","0",0
"2339","2339","1033118788680658947","""I love you with all my heart"": Channing Tatum posts heartbreaking letter about his best friend's death to Instagram. https://t.co/K8DxZa8A9J https://t.co/eEGc7IkqaG","ABC News","ABC","Fri Aug 24 22:28:08 +0000 2018","173","27","English","SocialFlow","Tweet","Photo","1","0",0
"2340","2340","1033126021208395777","T. rex figure turns into a fire-breathing dragon after catching fire at a Russian amusement park, prompting an evacuation of the park. https://t.co/Zsz3gg3GSM https://t.co/js0oUPYe4l","ABC News","ABC","Fri Aug 24 22:56:52 +0000 2018","193","104","English","SocialFlow","Tweet","Video","1","0",0
"2341","2341","1033128603016417280","The A‚§Ts changed baseball once. They may be changing it again. 

Via @FiveThirtyEight: https://t.co/9TLeONAfQl https://t.co/l4I83SmKYN","ABC News","ABC","Fri Aug 24 23:07:08 +0000 2018","126","36","English","SocialFlow","Tweet","Photo","1","0",1
"2342","2342","1033134455530180608","Chicago-area man arrested for allegedly threatening to ""shoot"" and ""blow up"" conference of conservative high school students that grabbed headlines when Attorney General Jeff Sessions uttered ""lock her up."" https://t.co/bjvVbqSGXP https://t.co/VD5QyU7jrP","ABC News","ABC","Fri Aug 24 23:30:23 +0000 2018","55","26","English","SocialFlow","Tweet","Photo","1","0",0
"2343","2343","1033140672679866374","""You have to respect the game and the place.""

French Open president says Serena Williams won't be able to wear her famed catsuit. https://t.co/ez6vRMIa9Q https://t.co/Q7Uy3yEuDL","ABC News","ABC","Fri Aug 24 23:55:05 +0000 2018","106","36","English","SocialFlow","Tweet","Photo","1","0",0
"2344","2344","1033142694418284545","Stevie Wonder, Jennifer Hudson and more to pay tribute to Aretha Franklin at funeral service. https://t.co/UkuYAXgrYz https://t.co/P8t49O9MBy","ABC News","ABC","Sat Aug 25 00:03:07 +0000 2018","338","63","English","SocialFlow","Tweet","Photo","1","0",0
"2345","2345","1033145443440623616","Rep. Duncan Hunter suggests his wife is to blame for misuse of campaign funds after the couple was indicted on charges of using up to $250,000 in campaign funds for trips, clothing purchases and school tuition. https://t.co/UgwwA3PBqZ https://t.co/dF9Gc189lW","ABC News","ABC","Sat Aug 25 00:14:03 +0000 2018","73","42","English","SocialFlow","Tweet","Photo","1","0",0
"2346","2346","1033152081232883713","JUMP ROPE BATTLE: New York police show off their skipping skills as two officers go head-to-head in front of impressed onlookers. https://t.co/TaTZVK3YzC https://t.co/4tX7S6O4h0","ABC News","ABC","Sat Aug 25 00:40:25 +0000 2018","1199","253","English","SocialFlow","Tweet","Video","1","0",0
"2347","2347","1033156529418059781","Could a Libertarian win a Senate race this year? Gary Johnson is giving it a shot in New Mexico: https://t.co/nEyz7qNtcr https://t.co/LdfcdzLQwJ","ABC News","ABC","Sat Aug 25 00:58:06 +0000 2018","75","26","English","SocialFlow","Tweet","Photo","1","0",0
"2348","2348","1033160046937616384","For Democrats, the shift in Arizona's GOP politics could mean either lower turnout among more moderate Republicans who would have supported a candidate like Jeff Flake‚§"or possibly some unexpected support. https://t.co/zt2F9bulll #18for18 https://t.co/yhZyGHKtUt","ABC News","ABC","Sat Aug 25 01:12:05 +0000 2018","50","27","English","SocialFlow","Tweet","Photo","1","1",0
"2349","2349","1033160554066706432","Illinois mom says she felt ‚§Ωshock, anger and fear‚§ù after being investigated by state child services when a neighbor called authorities to report her 8-year-old daughter walking the family dog around the block alone. https://t.co/lm0EqDHg6H https://t.co/WF8MaseyYU","ABC News","ABC","Sat Aug 25 01:14:05 +0000 2018","104","42","English","SocialFlow","Tweet","Photo","1","0",0
"2350","2350","1033161054178758662","No criminal charges filed against officer whose police dog died after it was left in a hot car. https://t.co/LsBFFV8ACP https://t.co/MkS7NAmsTh","ABC News","ABC","Sat Aug 25 01:16:05 +0000 2018","77","86","English","SocialFlow","Tweet","Photo","1","0",0
"2351","2351","1033161467456053248","LOOK OUT BELOW: A Russian tank topples over as it tries to mount a transport trailer following a military parade in commemorating the World War II Battle of Kursk on Thursday. https://t.co/GuNexcY3AF https://t.co/3mPQVDsEmI","ABC News","ABC","Sat Aug 25 01:17:43 +0000 2018","2377","1118","English","SocialFlow","Tweet","Video","1","0",0
"2352","2352","1033162307822649345","Pres. Trump's nominee for science advisor pledges to protect scientists from political meddling. https://t.co/SLMdXNQDdL https://t.co/nO9gGR2mHO","ABC News","ABC","Sat Aug 25 01:21:04 +0000 2018","106","34","English","SocialFlow","Tweet","Photo","1","0",0
"2353","2353","1033167107742162944","Republicans are talking about impeachment way more than Democrats https://t.co/gAuGCiN1yC via @FiveThirtyEight https://t.co/cidXWvQ8vS","ABC News","ABC","Sat Aug 25 01:40:08 +0000 2018","698","282","English","SocialFlow","Tweet","Photo","1","0",1
"2354","2354","1033171381205311488","Man injures himself falling into a black hole art installation. https://t.co/fYQNyQR1Jp https://t.co/RFSpuQ06ar","ABC News","ABC","Sat Aug 25 01:57:07 +0000 2018","148","65","English","SocialFlow","Tweet","Photo","1","0",0
"2355","2355","1033187483696214016","""A will to survive.""

After hours of searching off the coast of Florida, rescuers find missing diver who they said had spent an entire night lost at sea. https://t.co/W072lq6N2s https://t.co/8vD5d3FPzY","ABC News","ABC","Sat Aug 25 03:01:06 +0000 2018","200","60","English","SocialFlow","Tweet","Photo","1","0",0
"2356","2356","1033191255503785984","The bull market turned 3,453 days old this week, making it the longest run in American history. What you need to know about bull markets: https://t.co/eIozV0FXY4 https://t.co/PWI2luY8bo","ABC News","ABC","Sat Aug 25 03:16:05 +0000 2018","137","46","English","SocialFlow","Tweet","Photo","1","0",0
"2357","2357","1033197542530592768","Italy continues to block African migrants from disembarking ship unless European countries offer to take some in. https://t.co/o0y24cXooN https://t.co/QnJBQGIWX3","ABC News","ABC","Sat Aug 25 03:41:04 +0000 2018","80","39","English","SocialFlow","Tweet","Photo","1","0",0
"2358","2358","1033199057567657984","Woman arrested after breaking her boyfriend out of jail by posing as a police officer. https://t.co/toKE8OUlCT https://t.co/0eeabD80pG","ABC News","ABC","Sat Aug 25 03:47:05 +0000 2018","318","103","English","SocialFlow","Tweet","Photo","1","0",0
"2359","2359","1033200075814699008","Parents call for Chicago principal's resignation after she barred students from wearing certain items of clothing to keep them from being sexually assaulted. https://t.co/VtRAg0eIZB","ABC News","ABC","Sat Aug 25 03:51:08 +0000 2018","111","63","English","SocialFlow","Tweet","","1","0",0
"2360","2360","1033205459036131328","A Wisconsin motorist was having car trouble when he pulled over to find a slithering surprise: a 4-foot-long ball python under the hood.

It took police and a snake rescuer hours to free the snake, which had wrapped itself around the engine. https://t.co/dd6AfT3BJv https://t.co/Bb3x1FNJLA","ABC News","ABC","Sat Aug 25 04:12:32 +0000 2018","193","116","English","SocialFlow","Tweet","Photo","1","0",0
